movieId,title,genres,tag
8373,"Grand Budapest Hotel, The (2014)",comedy drama,
8374,"Oversimplification of Her Beauty, An (2012)",animation comedy drama romance,
8375,Bring It On: Fight to the Finish (2009),comedy,
8376,That Awkward Moment (2014),comedy romance,
8377,Interstellar (2014),sci fi imax,black hole sci fi time travel christopher nolan bad dialogue philosophical issues thought provoking visually appealing
8378,3 Days to Kill (2014),action crime drama,
8379,Welcome to the Jungle (2013),comedy,
8380,Non-Stop (2014),action mystery thriller,
8381,Wrinkles (Arrugas) (2011),animation drama,
8382,"Garden of Words, The (Koto no ha no niwa) (2013)",animation romance,
8383,300: Rise of an Empire (2014),action drama war imax,
8384,Particle Fever (2013),documentary,
8385,"Bag Man, The (2014)",crime drama thriller,
8386,Mr. Peabody & Sherman (2014),adventure animation comedy,
8387,Under the Skin (2013),horror sci fi thriller,
8388,Need for Speed (2014),action crime drama imax,
8389,Barefoot (2014),comedy drama romance,
8390,Veronica Mars (2014),comedy crime drama,
8391,Bad Words (2013),comedy,
8392,Son of God (2014),drama,
8393,Puss in Boots: The Three Diablos (2012),animation comedy,
8394,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),action drama,
8395,Ocho apellidos vascos (2014),comedy,
8396,Captain America: The Winter Soldier (2014),action adventure sci fi imax,
8397,Noah (2014),adventure drama imax,
8398,"Nut Job, The (2014)",adventure animation children comedy,
8399,King of Comedy (Hei kek ji wong) (1999),comedy drama romance,
8400,13 Sins (2014),horror thriller,
8401,Muppets Most Wanted (2014),adventure comedy crime,
8402,Me and you (io e te) (2012),drama,
8403,Free to Play (2014),documentary,
8404,"Unknown Known, The (2013)",documentary,
8405,The Raid 2: Berandal (2014),action crime thriller,
8406,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",action comedy,
8407,The Amazing Spider-Man 2 (2014),action sci fi imax,
8408,Calvary (2014),comedy drama,
8409,Oculus (2013),horror,
8410,God's Not Dead (2014),drama,
8411,Cold in July (2014),drama thriller,
8412,Rio 2 (2014),adventure animation children comedy,
8413,"Honest Liar, An (2014)",comedy documentary,
8414,Fading Gigolo (2013),comedy,
8415,Transcendence (2014),drama sci fi imax,
8416,Hatchet III (2013),comedy horror,
8417,"Other Woman, The (2014)",comedy romance,
8418,"Haunted House 2, A (2014)",comedy horror,
8419,Mulan II (2004),action animation children comedy musical,
8420,Brick Mansions (2014),action crime drama,
8421,Locke (2013),drama,
8422,Neighbors (2014),comedy,
8423,Alpha and Omega 3: The Great Wolf Games (2014),action adventure animation children comedy,
8424,Mom's Night Out (2014),comedy,
8425,Lucy (2014),action sci fi,
8426,X-Men: Days of Future Past (2014),action adventure sci fi,
8427,Godzilla (2014),action adventure sci fi imax,creature feature
8428,Walk of Shame (2014),comedy,
8429,Blue Ruin (2013),thriller,
8430,Chef (2014),comedy,
8431,Afflicted (2013),horror sci fi thriller,
8432,Blended (2014),comedy,
8433,Begin Again (2013),comedy romance,
8434,Maleficent (2014),action adventure children imax,
8435,Zombeavers (2014),action comedy horror,
8436,At Middleton (2013),comedy romance,
8437,"Dance of Reality, The (Danza de la realidad, La) (2013)",drama fantasy,
8438,A Million Ways to Die in the West (2014),comedy western,charlize theron liam neeson seth macfarlane witty
8439,Edge of Tomorrow (2014),action sci fi imax,
8440,Mission: Impossible - Rogue Nation (2015),action adventure thriller,
8441,Midnight Chronicles (2009),action adventure fantasy,
8442,Million Dollar Arm (2014),comedy drama,
8443,G.B.F. (2013),comedy,
8444,Jimi: All Is by My Side (2013),drama,
8445,Bad Asses (Bad Ass 2) (2014),action drama,
8446,Lilting (2014),drama,
8447,The Fault in Our Stars (2014),drama romance,
8448,Tangled Ever After (2012),action animation children,
8449,Maps to the Stars (2014),drama,
8450,22 Jump Street (2014),action comedy crime,
8451,"Equalizer, The (2014)",action crime thriller,
8452,How to Train Your Dragon 2 (2014),action adventure animation,
8453,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),comedy drama,
8454,Boyhood (2014),drama,
8455,Think Like a Man Too (2014),comedy romance,
8456,Jersey Boys (2014),drama musical,
8457,Nick Fury: Agent of S.H.I.E.L.D. (1998),action sci fi,
8458,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",documentary,
8459,Transformers: Age of Extinction (2014),action adventure sci fi,
8460,Frank (2014),comedy drama mystery,adorable black comedy eccentric introspection mental illness quirky
8461,They Came Together (2014),comedy romance,
8462,Honey (Miele) (2013),drama,
8463,Planes: Fire & Rescue (2014),adventure animation comedy,
8464,Tammy (2014),comedy,
8465,Colourful (Karafuru) (2010),animation drama fantasy mystery,
8466,"Babadook, The (2014)",drama horror thriller,atmospheric dark metaphorical psychological
8467,Whiplash (2014),drama,passion psychological suspense jazz music tense inspirational inspiring intense
8468,Gone Girl (2014),drama thriller,annoying stupid ending
8469,"Angriest Man in Brooklyn, The (2014)",comedy drama,
8470,Dawn of the Planet of the Apes (2014),sci fi,
8471,Deliver Us from Evil (2014),crime horror thriller,
8472,And So It Goes (2014),comedy drama romance,
8473,Sex Tape (2014),comedy,
8474,I Origins (2014),drama sci fi,
8475,"Purge: Anarchy, The (2014)",action horror thriller,
8476,Guardians of the Galaxy (2014),action adventure sci fi,funny great visuals humorous unlikely hero
8477,"Signal, The (2014)",sci fi thriller,
8478,The Expendables 3 (2014),action adventure,
8479,Hercules (2014),action adventure,
8480,A Most Wanted Man (2014),thriller,
8481,Life After Beth (2014),comedy horror romance,
8482,Felony (2013),thriller,
8483,Get on Up (2014),drama musical,
8484,Magic in the Moonlight (2014),comedy drama romance,
8485,Housebound (2014),comedy horror thriller,
8486,The Hundred-Foot Journey (2014),comedy drama,
8487,Batman: Assault on Arkham (2014),action animation crime thriller,
8488,White Frog (2012),drama,
8489,"Den, The (2013)",horror thriller,
8490,Jupiter Ascending (2015),action adventure sci fi,
8491,Teenage Mutant Ninja Turtles (2014),action adventure comedy,
8492,I'll Follow You Down (2013),drama mystery sci fi,
8493,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",animation comedy,
8494,"Giver, The (2014)",drama sci fi,
8495,"Pretty One, The (2013)",comedy drama,
8496,Revenge of the Green Dragons (2014),action crime drama,
8497,Let's Be Cops (2014),comedy crime,
8498,"Inbetweeners 2, The (2014)",comedy,
8499,"Sacrament, The (2013)",horror thriller,
8500,Sin City: A Dame to Kill For (2014),action crime thriller,
8501,If I Stay (2014),drama,
8502,"Two Days, One Night (Deux jours, une nuit) (2014)",drama,bittersweet
8503,Coherence (2013),drama mystery sci fi thriller,
8504,"As Above, So Below (2014)",horror thriller,
8505,"One I Love, The (2014)",comedy drama romance,
8506,Headshot (2011),crime drama thriller,
8507,"Guest, The (2014)",thriller,
8508,Pride (2014),comedy drama,
8509,Honeymoon (2014),horror,
8510,The Drop (2014),crime drama thriller,
8511,"20,000 Days on Earth (2014)",documentary drama musical,
8512,The Skeleton Twins (2014),drama,
8513,Beautiful Losers (2008),documentary,
8514,"Maze Runner, The (2014)",action mystery sci fi,action dystopia plot holes post apocalyptic survival thriller unexplained weak
8515,Camp X-Ray (2014),drama,
8516,"Walk Among the Tombstones, A (2014)",action crime mystery thriller,
8517,Laggies (2014),comedy romance,
8518,La cravate (1957),no genres listed,
8519,Cesar Chavez (2014),drama,
8520,Who Am I (Kein System Ist Sicher) (2014),thriller,
8521,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",animation drama fantasy,
8522,This Is Where I Leave You (2014),comedy drama,
8523,Angel's Egg (Tenshi no tamago) (1985),animation drama fantasy,atmospheric bizzare eerie symbolism
8524,American Sniper (2014),action war,
8525,Tusk (2014),comedy drama horror,
8526,Hector and the Search for Happiness (2014),adventure comedy drama,
8527,Horns (2014),horror mystery,
8528,Annabelle (2014),horror,
8529,Two Night Stand (2014),comedy romance,
8530,Dracula Untold (2014),action drama fantasy,
8531,Stretch (2014),action comedy crime,
8532,Autómata (Automata) (2014),sci fi thriller,
8533,"Captive, The (2014)",crime drama thriller,
8534,Predestination (2014),action mystery sci fi thriller,
8535,Justin and the Knights of Valour (2013),adventure animation,
8536,Ward 13 (2003),action animation comedy horror,
8537,What We Do in the Shadows (2014),comedy horror,
8538,John Wick (2014),action thriller,dark hero gun fu keanu reeves revenge secret society stylish action killer widows widowers
8539,Plastic (2014),action crime,
8540,"Judge, The (2014)",drama,
8541,"Culture High, The (2014)",documentary,
8542,Fury (2014),action drama war,
8543,"Salvation, The (2014)",drama western,
8544,St. Vincent (2014),comedy,
8545,"Rewrite, The (2014)",comedy romance,
8546,Nightcrawler (2014),crime drama thriller,
8547,Big Hero 6 (2014),action animation comedy,animation kids robots feel good fun family movie funny
8548,The Book of Life (2014),adventure animation romance,
8549,"Love, Rosie (2014)",comedy romance,
8550,Time Lapse (2014),crime drama sci fi thriller,
8551,Ex Machina (2015),drama sci fi thriller,
8552,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),action adventure,
8553,Mr Hublot (2013),animation comedy,
8554,Copenhagen (2014),adventure drama romance,
8555,"Simpsons: The Longest Daycare, The (2012)",animation comedy,
8556,Generation War (2013),drama war,
8557,Christmas in Connecticut (1992),comedy romance,
8558,Leviathan (2014),drama,
8559,Reign of Assassins (2010),action,
8560,Zulu (2013),crime drama thriller,
8561,Tangerines (2013),drama,
8562,Life Partners (2014),comedy romance,
8563,Drive Hard (2014),action comedy crime,
8564,New Kids Nitro (2011),action comedy,
8565,Stalingrad (2013),action drama war imax,
8566,Dead Snow 2: Red vs. Dead (2014) ,action comedy horror,
8567,Volga - Volga (1938),comedy musical,
8568,You Are the Apple of My Eye (2011),comedy drama romance,
8569,DeadHeads (2011),adventure comedy horror,
8570,The Imitation Game (2014),drama thriller war,inspirational intelligent
8571,Inherent Vice (2014),comedy crime drama mystery romance,
8572,Rudderless (2014),comedy drama,
8573,The Hunger Games: Mockingjay - Part 1 (2014),adventure sci fi thriller,
8574,Sex Ed (2014),comedy romance,
8575,Exodus: Gods and Kings (2014),action adventure drama,
8576,Wild Tales (2014),comedy drama thriller,black comedy dark humor ironic multiple short stories
8577,Jetsons: The Movie (1990),animation children comedy musical sci fi,
8578,Ski School (1991),comedy,
8579,Dumb and Dumber To (2014),comedy,
8580,The Longest Week (2014),comedy drama,
8581,Miss Meadows (2014),drama,
8582,Too Many Cooks (2014),comedy,
8583,Painted Skin (2008),action drama thriller,
8584,The Theory of Everything (2014),drama romance,
8585,Doctor Who: The Time of the Doctor (2013),adventure drama,
8586,Virunga (2014),documentary war,
8587,The Madagascar Penguins in a Christmas Caper (2005),animation comedy,
8588,Song of the Sea (2014),animation children fantasy,
8589,In the Heart of the Sea (2015),action adventure drama,
8590,Hello Ladies: The Movie (2014),comedy,
8591,Jurassic World (2015),action adventure drama sci fi thriller,
8592,Watermark (2014),documentary,
8593,Citizenfour (2014),documentary,
8594,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),animation,
8595,Hit by Lightning (2014),comedy crime romance,
8596,Horrible Bosses 2 (2014),comedy crime,
8597,Double Trouble (1992),action comedy crime romance,
8598,Dragonheart 2: A New Beginning (2000),action adventure comedy drama fantasy thriller,
8599,La Belle Verte (1996),comedy,
8600,Penguins of Madagascar (2014),adventure animation children comedy,
8601,'71 (2014),action drama thriller war,
8602,The Rabbi's Cat (Le chat du rabbin) (2011),adventure animation,philosophical trippy
8603,Still Alice (2014),drama,
8604,Paddington (2014),children comedy,heartwarming
8605,Maze Runner: Scorch Trials (2015),action thriller,
8606,Ice Age: A Mammoth Christmas (2011),adventure animation children,
8607,The Voices (2014),comedy crime thriller,
8608,Courier (1987),comedy drama romance,
8609,The Green Prince (2014),documentary drama thriller,
8610,Dying of the Light (2014),drama thriller,
8611,Hellbenders (2012),comedy horror thriller,
8612,Omega Doom (1996),sci fi,
8613,By the Gun (2014),crime drama thriller,
8614,Kill the Messenger (2014),crime drama mystery thriller,
8615,Bring It On: In It To Win It (2007),comedy,
8616,Fans (1999),comedy,
8617,The Mule (2014),comedy crime drama,
8618,The Hobbit: The Battle of the Five Armies (2014),adventure fantasy,hope
8619,Selma (2014),drama,
8620,Unbroken (2014),drama war,
8621,Black Sea (2015),adventure mystery thriller,
8622,Good Copy Bad Copy (2007),documentary,documentary music industry remix culture
8623,Playing It Cool (2014),comedy romance,
8624,National Lampoon's Bag Boy (2007),comedy,
8625,Closer to the Moon (2013),comedy drama,
8626,"Girl Walks Home Alone at Night, A (2014)",horror romance thriller,
8627,Dave Chappelle: For What it's Worth (2004),comedy,
8628,Scooby-Doo! Abracadabra-Doo (2010),animation children mystery,
8629,Mommy (2014),drama,
8630,Wild (2014),drama,
8631,Top Five (2014),comedy,
8632,Bill Burr: I'm Sorry You Feel That Way (2014),comedy,
8633,Big Eyes (2014),drama,painter
8634,Into the Woods (2014),children comedy fantasy musical,
8635,"Men, Women & Children (2014)",comedy drama,
8636,The Interview (2014),action comedy,bloody bromance comedy funny james franco seth rogen
8637,Kingsman: The Secret Service (2015),action adventure comedy crime,slick
8638,Bill Burr: You People Are All the Same (2012),comedy,
8639,Night at the Museum: Secret of the Tomb (2014),adventure children comedy fantasy,
8640,Paradox (2010),sci fi thriller,
8641,The Punisher: Dirty Laundry (2012),action crime drama,
8642,Seventh Son (2014),adventure children fantasy,
8643,Corner Gas: The Movie (2014),comedy,
8644,A Man Called Blade (1977),action drama thriller western,
8645,A Merry Friggin' Christmas (2014),comedy,
8646,Into the Forest of Fireflies' Light (2011),animation drama fantasy,
8647,PK (2014),comedy drama fantasy mystery romance,
8648,Chappie (2015),action thriller,
8649,The Salt of the Earth (2014),documentary,
8650,The Fool (2014),drama,
8651,Taken 3 (2015),action crime thriller,action murder police
8652,Blackhat (2015),action crime drama mystery thriller,
8653,By the Law (1926),drama,
8654,Son of a Gun (2014),action crime drama,
8655,Terminator Genisys (2015),action adventure sci fi thriller,
8656,John Mulaney: New In Town (2012),comedy,
8657,Patton Oswalt: My Weakness Is Strong (2009),comedy,
8658,The Hound of the Baskervilles (1988),crime drama horror mystery,
8659,Man on High Heels (2014),action comedy,
8660,Space Buddies (2009),adventure children fantasy sci fi,
8661,Houdini (2014),drama,
8662,To Grandmother's House We Go (1992),adventure children comedy,
